__source_pk,dt,id,action,agent_id,mid,code,round_id,transId,wallet_id,iom_id,requestDate,money,balance,type,status,isFinish,remark,source_db,source_table,ods_table_name,sync_time
163691,2021-10-25,163691,bet,0,33830595,5009,55,6175aab0d5920d6ea0c9e1f9,1227440713,0,2021-10-25 02:49:20,-3.5200,232.1300,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
163700,2021-10-25,163700,bet,0,33830595,5009,61,6175aacad5920d6ea0c9e208,1227440933,0,2021-10-25 02:49:47,-3.5200,216.8100,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
163714,2021-10-25,163714,bet,0,33830595,5009,72,6175aafbd5920d6ea0c9e221,1227441281,0,2021-10-25 02:50:35,-3.5200,185.8900,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
163723,2021-10-25,163723,settle,0,33830595,5009,78,6175ab15d5920d6ea0c9e230,1227441471,0,2021-10-25 02:51:02,9.6000,164.2500,1,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
163728,2021-10-25,163728,bet,0,33830595,5009,83,6175ab2cd5920d6ea0c9e23a,1227441668,0,2021-10-25 02:51:25,-3.5200,159.7700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
163737,2021-10-25,163737,settle,0,33830595,5009,89,6175ab3ed5920d6ea0c9e249,1227441785,0,2021-10-25 02:51:42,2.0000,139.9300,1,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
163742,2021-10-25,163742,settle,0,33830595,5009,92,6175ab47d5920d6ea0c9e251,1227441851,0,2021-10-25 02:51:51,10.0000,133.3700,1,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
163749,2021-10-25,163749,settle,0,33830595,5009,98,6175ab54d5920d6ea0c9e25e,1227441978,0,2021-10-25 02:52:05,1.6000,122.2500,1,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
163756,2021-10-25,163756,bet,0,33830595,5009,105,6175ab64d5920d6ea0c9e26c,1227442084,0,2021-10-25 02:52:20,-3.5200,102.7300,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
163761,2021-10-25,163761,bet,0,33830595,5009,109,6175ab6ed5920d6ea0c9e275,1227442177,0,2021-10-25 02:52:30,-3.5200,92.6500,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
163775,2021-10-25,163775,bet,0,33830595,5009,120,6175aba7d5920d6ea0c9e28e,1227442600,0,2021-10-25 02:53:28,-3.5200,57.5300,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
163780,2021-10-25,163780,settle,0,33830595,5009,123,6175abb7d5920d6ea0c9e296,1227442724,0,2021-10-25 02:53:43,0.2000,45.4500,1,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
163794,2021-10-25,163794,bet,0,33830595,5009,134,6175abead5920d6ea0c9e2af,1227443111,0,2021-10-25 02:54:34,-3.5200,14.6500,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
163806,2021-10-25,163806,bet,0,30546795,5009,3110,6176529dd5920d6ea0c9e2c6,1227750188,0,2021-10-25 14:45:50,-0.5000,38.5700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
163812,2021-10-25,163812,bet,0,30546795,5009,3114,617652b5d5920d6ea0c9e2d0,1227750480,0,2021-10-25 14:46:14,-0.5000,37.3700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
163819,2021-10-25,163819,settle,0,30546795,5009,3118,617652d3d5920d6ea0c9e2db,1227750894,0,2021-10-25 14:46:44,0.2000,37.5700,1,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
163825,2021-10-25,163825,bet,0,30546795,5009,3123,617652f5d5920d6ea0c9e2e6,1227751345,0,2021-10-25 14:47:18,-0.5000,36.7700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
163831,2021-10-25,163831,bet,0,30546795,5009,3129,61765318d5920d6ea0c9e2f2,1227751792,0,2021-10-25 14:47:53,-0.5000,33.7700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
163844,2021-10-25,163844,bet,0,30546795,5009,3140,61765373d5920d6ea0c9e30a,1227752941,0,2021-10-25 14:49:24,-0.5000,30.0700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
163850,2021-10-25,163850,bet,0,30546795,5009,3145,6176539cd5920d6ea0c9e315,1227753419,0,2021-10-25 14:50:04,-0.5000,27.7700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
163867,2021-10-25,163867,bet,0,30546795,5009,3157,617653ead5920d6ea0c9e332,1227754338,0,2021-10-25 14:51:22,-0.5000,23.2700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
163873,2021-10-25,163873,bet,0,30546795,5009,3161,61765402d5920d6ea0c9e33c,1227754574,0,2021-10-25 14:51:47,-0.5000,21.7700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
163878,2021-10-25,163878,bet,0,30546795,5009,3166,6176541bd5920d6ea0c9e346,1227754870,0,2021-10-25 14:52:12,-0.5000,19.2700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
163886,2021-10-25,163886,bet,0,30546795,5009,3171,6176543bd5920d6ea0c9e353,1227755286,0,2021-10-25 14:52:44,-0.5000,17.2700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
163892,2021-10-25,163892,settle,0,30546795,5009,3174,61765456d5920d6ea0c9e35c,1227755649,0,2021-10-25 14:53:11,0.2000,15.4700,1,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
163899,2021-10-25,163899,bet,0,30546795,5009,8401,617654a8d5920d6ea0c9e36b,1227756744,0,2021-10-25 14:54:33,-0.5000,14.1700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
163903,2021-10-25,163903,settle,0,30546795,5009,8403,617654b5d5920d6ea0c9e371,1227756938,0,2021-10-25 14:54:46,2.5000,13.6700,1,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
163908,2021-10-25,163908,bet,0,30546795,5009,8408,617654d3d5920d6ea0c9e37b,1227757308,0,2021-10-25 14:55:15,-0.5000,14.1700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
163917,2021-10-25,163917,settle,0,30546795,5009,8416,617654f6d5920d6ea0c9e38c,1227757754,0,2021-10-25 14:55:51,25.0000,9.6700,1,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
163920,2021-10-25,163920,bet,0,30546795,5009,8419,6176550ed5920d6ea0c9e392,1227758016,0,2021-10-25 14:56:15,-0.5000,33.6700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
163934,2021-10-25,163934,bet,0,30546795,5009,8430,61765548d5920d6ea0c9e3ab,1227758830,0,2021-10-25 14:57:12,-0.5000,39.1700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
163941,2021-10-25,163941,bet,0,30546795,5009,8435,61765567d5920d6ea0c9e3b7,1227759234,0,2021-10-25 14:57:44,-0.5000,38.6700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
163955,2021-10-25,163955,bet,0,30546795,5009,8447,617655a1d5920d6ea0c9e3d1,1227760038,0,2021-10-25 14:58:42,-0.5000,36.1700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
163962,2021-10-25,163962,bet,0,30546795,5009,8453,617655bcd5920d6ea0c9e3de,1227760371,0,2021-10-25 14:59:09,-0.5000,34.1700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
163969,2021-10-25,163969,bet,0,30546795,5009,8458,617655e0d5920d6ea0c9e3ea,1227760784,0,2021-10-25 14:59:45,-0.5000,33.6700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
163976,2021-10-25,163976,bet,0,30546795,5009,8463,617655fad5920d6ea0c9e3f6,1227761149,0,2021-10-25 15:00:11,-0.5000,34.6700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
163983,2021-10-25,163983,bet,0,30546795,5009,8470,61765616d5920d6ea0c9e404,1227761542,0,2021-10-25 15:00:39,-0.5000,31.1700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
163988,2021-10-25,163988,bet,0,30546795,5009,8475,6176562ad5920d6ea0c9e40e,1227761820,0,2021-10-25 15:00:59,-0.5000,28.6700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
163997,2021-10-25,163997,bet,0,30546795,5009,8482,6176564dd5920d6ea0c9e41e,1227762262,0,2021-10-25 15:01:34,-0.5000,27.1700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164002,2021-10-25,164002,bet,0,30546795,5009,8487,61765663d5920d6ea0c9e428,1227762591,0,2021-10-25 15:01:56,-0.5000,24.6700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164009,2021-10-25,164009,bet,0,30546795,5009,8493,61765689d5920d6ea0c9e435,1227763123,0,2021-10-25 15:02:34,-0.5000,46.6700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164016,2021-10-25,164016,bet,0,30546795,5009,8499,617656a3d5920d6ea0c9e442,1227763426,0,2021-10-25 15:03:00,-0.5000,44.6700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164021,2021-10-25,164021,bet,0,30546795,5009,8503,617656b5d5920d6ea0c9e44b,1227763768,0,2021-10-25 15:03:18,-0.5000,45.1700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164035,2021-10-25,164035,bet,0,30546795,5009,8515,617656efd5920d6ea0c9e465,1227764569,0,2021-10-25 15:04:16,-0.5000,42.6700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164040,2021-10-25,164040,bet,0,30546795,5009,8519,6176570ad5920d6ea0c9e46e,1227764932,0,2021-10-25 15:04:43,-0.5000,55.6700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164054,2021-10-25,164054,settle,0,30546795,5009,8532,6176574cd5920d6ea0c9e489,1227765816,0,2021-10-25 15:05:49,1.0000,48.6700,1,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164063,2021-10-25,164063,bet,0,30546795,5009,8540,61765781d5920d6ea0c9e49a,1227766526,0,2021-10-25 15:06:42,-0.5000,51.1700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164068,2021-10-25,164068,bet,0,30546795,5009,8544,61765794d5920d6ea0c9e4a3,1227766735,0,2021-10-25 15:07:01,-0.5000,50.1700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164077,2021-10-25,164077,bet,0,30546795,5009,8552,617657b8d5920d6ea0c9e4b4,1227767343,0,2021-10-25 15:07:37,-0.5000,47.1700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164082,2021-10-25,164082,bet,0,30546795,5009,8557,617657cdd5920d6ea0c9e4be,1227767636,0,2021-10-25 15:07:57,-0.5000,44.6700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164089,2021-10-25,164089,bet,0,30546795,5009,8563,617657ecd5920d6ea0c9e4cb,1227768082,0,2021-10-25 15:08:29,-0.5000,42.6700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164096,2021-10-25,164096,bet,0,30546795,5009,8568,61765806d5920d6ea0c9e4d7,1227768440,0,2021-10-25 15:08:55,-0.5000,43.6700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164107,2021-10-25,164107,bet,0,30546795,5009,8576,6176582dd5920d6ea0c9e4ea,1227769023,0,2021-10-25 15:09:33,-0.5000,42.6700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164113,2021-10-25,164113,bet,0,30546795,5009,8581,61765848d5920d6ea0c9e4f5,1227769335,0,2021-10-25 15:10:01,-0.5000,41.1700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164118,2021-10-25,164118,bet,0,30546795,5009,8585,6176585cd5920d6ea0c9e4fe,1227769605,0,2021-10-25 15:10:20,-0.5000,40.1700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164124,2021-10-25,164124,settle,0,30546795,5009,8590,61765872d5920d6ea0c9e509,1227769938,0,2021-10-25 15:10:43,1.0000,37.1700,1,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164130,2021-10-25,164130,bet,0,30546795,5009,8595,617660bad5920d6ea0c9e516,1227802341,0,2021-10-25 15:46:02,-0.5000,9.1700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164145,2021-10-25,164145,bet,0,30546795,5009,8608,617660fdd5920d6ea0c9e532,1227803455,0,2021-10-25 15:47:10,-0.5000,18.6700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164151,2021-10-25,164151,bet,0,30546795,5009,8614,61766114d5920d6ea0c9e53e,1227803801,0,2021-10-25 15:47:33,-0.5000,15.6700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164166,2021-10-25,164166,bet,0,30546795,5009,8628,61766165d5920d6ea0c9e55b,1227805075,0,2021-10-25 15:48:54,-0.5000,11.1700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164172,2021-10-25,164172,bet,0,30546795,5009,8632,6176617dd5920d6ea0c9e565,1227805417,0,2021-10-25 15:49:18,-0.5000,15.1700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164179,2021-10-25,164179,bet,0,30546795,5009,8639,61766199d5920d6ea0c9e573,1227805948,0,2021-10-25 15:49:46,-0.5000,11.6700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164187,2021-10-25,164187,bet,0,30546795,5009,8646,617661bed5920d6ea0c9e582,1227806513,0,2021-10-25 15:50:23,-0.5000,10.6700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164193,2021-10-25,164193,bet,0,30546795,5009,8651,617661d4d5920d6ea0c9e58d,1227806848,0,2021-10-25 15:50:44,-0.5000,9.1700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164198,2021-10-25,164198,bet,0,30546795,5009,8656,617661e7d5920d6ea0c9e597,1227807136,0,2021-10-25 15:51:03,-0.5000,6.6700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164203,2021-10-25,164203,bet,0,30546795,5009,8661,617661fad5920d6ea0c9e5a1,1227807462,0,2021-10-25 15:51:23,-0.5000,4.1700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164208,2021-10-25,164208,bet,0,30546795,5009,8665,61766217d5920d6ea0c9e5aa,1227807994,0,2021-10-25 15:51:52,-0.5000,3.1700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164217,2021-10-25,164217,bet,0,30546795,5009,8673,61766241d5920d6ea0c9e5bb,1227808689,0,2021-10-25 15:52:34,-0.5000,1.6700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164220,2021-10-25,164220,bet,0,30546795,5009,8675,6176624dd5920d6ea0c9e5c0,1227808940,0,2021-10-25 15:52:46,-0.5000,3.1700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164234,2021-10-25,164234,settle,0,30546795,5009,8687,61766926d5920d6ea0c9e5dc,1227836846,0,2021-10-25 16:21:59,2.0000,60.1700,1,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164241,2021-10-25,164241,bet,0,30546795,5009,8693,61766972d5920d6ea0c9e5eb,1227838125,0,2021-10-25 16:23:15,-0.5000,59.6700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164255,2021-10-25,164255,settle,0,32214540,5009,13548,617669e6d5920d6ea0c9e605,1227839893,0,2021-10-25 16:25:11,5.0000,1486.5000,1,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164262,2021-10-25,164262,bet,0,32214540,5009,13551,617669ffd5920d6ea0c9e611,1227840323,0,2021-10-25 16:25:35,-20.0000,1451.5000,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164269,2021-10-25,164269,bet,0,32214540,5009,13554,61766a12d5920d6ea0c9e61f,1227840640,0,2021-10-25 16:25:54,-24.0000,1396.5000,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164276,2021-10-25,164276,bet,0,30546795,5009,8712,61766a22d5920d6ea0c9e62b,1227840938,0,2021-10-25 16:26:11,-0.5000,58.1700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164283,2021-10-25,164283,bet,0,32214540,5009,13560,61766a31d5920d6ea0c9e638,1227841167,0,2021-10-25 16:26:26,-48.0000,1304.5000,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164288,2021-10-25,164288,bet,0,30546795,5009,8716,61766a39d5920d6ea0c9e640,1227841239,0,2021-10-25 16:26:34,-0.5000,57.1700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164297,2021-10-25,164297,bet,0,30546795,5009,8725,61766a66d5920d6ea0c9e652,1227841914,0,2021-10-25 16:27:19,-0.5000,52.6700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164306,2021-10-25,164306,bet,0,30546795,5009,8734,61766a98d5920d6ea0c9e665,1227842727,0,2021-10-25 16:28:09,-0.5000,48.1700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164312,2021-10-25,164312,bet,0,30546795,5009,8739,61766ab7d5920d6ea0c9e670,1227843124,0,2021-10-25 16:28:39,-0.5000,48.1700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164319,2021-10-25,164319,bet,0,30546795,5009,3176,61766b0dd5920d6ea0c9e680,1227844533,0,2021-10-25 16:30:06,-0.5000,44.6700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164325,2021-10-25,164325,bet,0,30546795,5009,3181,61766b2ed5920d6ea0c9e68b,1227845106,0,2021-10-25 16:30:39,-0.5000,42.3700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164331,2021-10-25,164331,bet,0,30546795,5009,3186,61766b4dd5920d6ea0c9e696,1227845559,0,2021-10-25 16:31:09,-0.5000,41.0700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164344,2021-10-25,164344,bet,0,30546795,5009,3194,61766b98d5920d6ea0c9e6ab,1227846724,0,2021-10-25 16:32:25,-0.5000,41.3700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164350,2021-10-25,164350,bet,0,30546795,5009,3199,61766bc0d5920d6ea0c9e6b6,1227847414,0,2021-10-25 16:33:05,-0.5000,40.3700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164367,2021-10-25,164367,bet,0,30546795,5009,3211,61766c46d5920d6ea0c9e6d3,1227849650,0,2021-10-25 16:35:19,-0.5000,136.4700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164373,2021-10-25,164373,settle,0,30546795,5009,3214,61766c63d5920d6ea0c9e6dc,1227850087,0,2021-10-25 16:35:47,0.2000,136.2700,1,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164378,2021-10-25,164378,bet,0,30546795,5009,3218,61766c82d5920d6ea0c9e6e5,1227850636,0,2021-10-25 16:36:20,-0.5000,136.0700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164386,2021-10-25,164386,settle,0,30546795,5009,3224,61766cadd5920d6ea0c9e6f3,1227851265,0,2021-10-25 16:37:02,0.1000,132.6700,1,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164392,2021-10-25,164392,settle,0,30546795,5009,3229,61766cd3d5920d6ea0c9e6fe,1227851837,0,2021-10-25 16:37:40,0.9000,130.2700,1,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164399,2021-10-25,164399,bet,0,30546795,5009,8745,61766d10d5920d6ea0c9e70d,1227852749,0,2021-10-25 16:38:40,-0.5000,128.8700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164400,2021-10-25,164400,settle,0,30546795,5009,8745,61766d11d5920d6ea0c9e70e,1227852755,0,2021-10-25 16:38:42,1.0000,128.3700,1,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164414,2021-10-25,164414,bet,0,30546795,5009,8757,61766d4fd5920d6ea0c9e728,1227853735,0,2021-10-25 16:39:44,-0.5000,125.8700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164423,2021-10-25,164423,bet,0,30546795,5009,8764,61766d7fd5920d6ea0c9e738,1227854477,0,2021-10-25 16:40:32,-0.5000,128.3700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164428,2021-10-25,164428,bet,0,30546795,5009,8769,61766d99d5920d6ea0c9e742,1227854914,0,2021-10-25 16:40:58,-0.5000,125.8700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164437,2021-10-25,164437,bet,0,30546795,5009,8775,61766dbdd5920d6ea0c9e751,1227855529,0,2021-10-25 16:41:34,-0.5000,131.3700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164442,2021-10-25,164442,bet,0,30546795,5009,8779,61766dd7d5920d6ea0c9e75a,1227855891,0,2021-10-25 16:41:59,-0.5000,134.3700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164449,2021-10-25,164449,bet,0,30546795,5009,8785,61766e05d5920d6ea0c9e767,1227856638,0,2021-10-25 16:42:46,-0.5000,132.3700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164456,2021-10-25,164456,bet,0,30546795,5009,8791,61766e31d5920d6ea0c9e774,1227857345,0,2021-10-25 16:43:29,-0.5000,130.3700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164461,2021-10-25,164461,bet,0,30546795,5009,8795,61766e4bd5920d6ea0c9e77d,1227857704,0,2021-10-25 16:43:55,-0.5000,129.3700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164475,2021-10-25,164475,bet,0,30546795,5009,8,61766fb5d5920d6ea0c9e79b,1227863533,0,2021-10-25 16:49:58,-0.8000,114.6700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164480,2021-10-25,164480,settle,0,30546795,5009,8800,61766fdbd5920d6ea0c9e7a6,1227864098,0,2021-10-25 16:50:36,1.0000,110.9700,1,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164494,2021-10-25,164494,bet,0,30546795,5009,8813,6176702ed5920d6ea0c9e7c1,1227865437,0,2021-10-25 16:51:59,-0.5000,120.9700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164505,2021-10-25,164505,bet,0,30546795,5009,8821,61767068d5920d6ea0c9e7d4,1227866454,0,2021-10-25 16:52:58,-0.5000,121.4700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164511,2021-10-25,164511,bet,0,30546795,5009,8827,61767084d5920d6ea0c9e7e0,1227866902,0,2021-10-25 16:53:25,-0.5000,118.4700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164526,2021-10-25,164526,bet,0,30546795,5009,8838,617670fed5920d6ea0c9e7fd,1227868854,0,2021-10-25 16:55:27,-0.5000,122.4700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164532,2021-10-25,164532,bet,0,30546795,5009,8843,6176711bd5920d6ea0c9e808,1227869279,0,2021-10-25 16:55:56,-0.5000,122.4700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164539,2021-10-25,164539,settle,0,30546795,5009,8848,61767143d5920d6ea0c9e814,1227869926,0,2021-10-25 16:56:36,10.0000,121.9700,1,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164547,2021-10-25,164547,settle,0,30546795,5009,8853,6176717dd5920d6ea0c9e821,1227870820,0,2021-10-25 16:57:33,1.0000,134.4700,1,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164553,2021-10-25,164553,settle,0,30546795,5009,8857,6176719cd5920d6ea0c9e82b,1227871260,0,2021-10-25 16:58:05,2.5000,135.9700,1,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164558,2021-10-25,164558,bet,0,30546795,5009,8861,617671b6d5920d6ea0c9e834,1227871633,0,2021-10-25 16:58:30,-0.5000,141.9700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164564,2021-10-25,164564,settle,0,30546795,5009,8865,617671cbd5920d6ea0c9e83e,1227871895,0,2021-10-25 16:58:52,1.0000,140.4700,1,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164570,2021-10-25,164570,bet,0,30546795,5009,8871,617671edd5920d6ea0c9e84a,1227872441,0,2021-10-25 16:59:26,-0.5000,138.9700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164585,2021-10-25,164585,bet,0,30546795,5009,8884,6176723bd5920d6ea0c9e866,1227873786,0,2021-10-25 17:00:44,-0.5000,134.4700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164591,2021-10-25,164591,settle,0,30546795,5009,8889,6176725ad5920d6ea0c9e871,1227874229,0,2021-10-25 17:01:14,1.0000,131.4700,1,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164601,2021-10-25,164601,bet,0,30546795,5009,8898,61767297d5920d6ea0c9e884,1227875274,0,2021-10-25 17:02:16,-0.5000,129.4700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
164615,2021-10-25,164615,bet,0,30546795,5009,8912,617672e4d5920d6ea0c9e8a2,1227876498,0,2021-10-25 17:03:32,-0.5000,122.4700,2,1,Y,,a168,partner_transation,ods_a168_partner_transation,2026-05-22 03:32:17
